ra,dec
299.16617,41.861912
291.42236,41.978939
291.52811,41.915958
291.79865,41.963551
291.92892,41.956371
292.08383,41.915031
294.58789,41.914261
294.67725,41.90464
291.56744,42.856178
291.58347,42.830051
291.58682,42.890133
291.64725,42.861191
291.68314,42.884411
291.77713,42.845871
292.91879,42.850082
296.06284,44.018822
297.3703,44.09877
299.71408,44.037189
299.82968,44.040359
300.5683,44.029549
300.63577,44.053398
281.0105,44.15377
298.87738,45.203979
282.76163,45.398521
285.03131,45.380451
286.00845,45.35603
286.0213,45.343681
292.87848,45.344372
294.47293,45.389721
297.61273,46.738949
297.62296,46.75386
299.58655,46.765541
299.68179,46.735352
282.54208,46.856628
284.06732,46.809582
294.21442,48.258179
285.97623,48.320782
292.21005,48.315643
293.34525,48.382301
293.82587,48.34436
298.34381,48.335892
298.74158,48.326962
286.61066,48.479729
287.57361,50.99873
296.49069,50.905861
288.40378,51.073761
291.11057,51.058929
288.51062,51.162472
289.5249,51.172005
289.57025,51.125702
294.10941,44.691078
291.74017,38.014912
281.55936,42.520489
295.14029,38.597542
290.85925,38.633808
291.05762,38.64534
291.44281,38.623581
294.47253,38.67551
289.7692,40.021091
293.82971,40.031189
294.24017,40.00745
295.98352,40.061661
297.38254,40.02417
297.61514,40.06081
297.85007,40.068722
290.4678,40.754238
290.49057,40.722191
290.92267,40.777359
292.11362,40.792179
292.18344,40.707241
292.34787,40.733101
296.98712,40.77536
297.54327,41.951748
297.81381,41.963051
298.54251,41.953201
283.72507,42.027374
287.04648,42.000519
287.67276,42.059158
281.49689,42.906078
291.70813,42.96941
291.74191,42.958309
292.62149,42.92197
292.79962,42.99033
292.80829,42.976021
281.56042,44.184818
290.2905,44.134239
291.26697,44.197269
292.22934,44.160789
294.22354,44.135658
294.47131,44.12344
299.62277,45.364079
289.73306,45.43795
293.57108,45.413639
295.18893,45.40617
295.26965,45.476009
295.97623,45.440338
288.6192,46.802971
289.09744,46.811081
292.85281,46.85136
294.62296,46.826469
296.4682,46.85178
285.1973,44.64661
292.2048,48.417881
293.79077,48.401421
294.90292,48.477211
296.82587,48.443378
297.39349,48.410751
298.52713,48.418591
298.80557,48.471989
291.27692,51.135712
291.3735,51.153381
295.32907,51.137798
295.33847,51.105068
296.23392,51.141869
296.34995,51.12344
289.33759,51.20903
296.38013,51.209721
296.44193,51.224319
295.19968,46.832321
294.94058,38.635689
288.01553,38.709862
291.06226,38.787151
293.92529,38.738979
294.16028,38.767429
294.25818,38.706928
295.00464,38.775478
297.88528,40.097321
297.93069,40.014961
298.16547,40.005249
298.21442,40.0732
288.35828,40.17466
293.53088,40.15049
293.99124,40.18964
282.18466,44.359459
283.77744,40.842037
288.92068,40.881302
290.72864,40.866501
292.21927,40.89333
292.22049,40.88567
292.51321,40.82756
295.43829,40.843578
288.29306,42.057369
288.53311,42.047619
291.87244,42.030499
291.99316,42.049259
292.27612,42.037739
293.02563,42.001381
293.08749,42.024651
293.41541,42.917259
293.8414,42.948139
295.82541,42.941639
296.93594,42.954231
297.7178,42.989311
297.74109,42.99609
283.18817,43.01564
295.22525,44.112679
295.54388,44.12537
300.33246,44.144138
301.21725,44.13343
301.36261,44.173409
300.89032,45.403431
292.78583,45.585789
293.69333,45.517021
295.28845,45.518337
295.69476,45.529202
297.96613,45.545792
299.92822,45.595081
296.69196,46.869171
297.32681,46.845211
298.99442,46.812408
286.556,46.95734
293.12991,46.921768
295.29791,46.920471
290.64642,48.597092
290.90582,48.531811
291.95267,48.568878
284.41779,48.680908
285.71439,48.601822
287.64722,48.646679
284.40344,48.70808
296.24603,51.369099
287.86331,51.488522
289.04477,51.415379
291.08231,51.558361
290.20361,37.774342
301.11429,44.825802
297.72531,40.640789
283.72379,40.23756
291.2598,38.897999
294.1434,38.893162
295.68594,38.889359
296.05377,38.89426
294.18454,40.150372
294.7312,40.15049
294.90256,40.169979
295.01114,40.151402
295.27374,40.133659
295.29596,40.186569
295.31177,40.19759
298.64252,40.838909
299.702,40.896271
284.87558,40.984428
289.07111,40.978809
289.30341,40.924229
290.15335,40.90163
297.66974,42.08886
297.75565,42.009071
299.02518,42.061729
287.37662,43.009491
294.83984,43.019718
295.09634,43.047981
296.23856,43.02179
280.46259,43.142052
295.57651,43.190327
285.56534,44.29525
285.95874,44.254719
287.35971,44.294991
289.94028,44.225719
290.59256,44.206589
292.29675,44.280571
292.8627,44.22105
292.8685,44.23616
300.39902,45.521111
285.72537,45.666431
286.59497,45.69828
288.44455,45.612671
298.12146,45.651131
300.12634,45.633549
284.31046,45.76955
297.17203,46.953949
297.25931,46.989681
298.68484,46.94997
298.72095,46.933891
298.79758,46.930244
286.29077,47.076221
290.01401,48.701832
291.61365,48.749451
295.0618,48.798168
296.14212,48.702141
298.64676,48.784649
287.37125,39.603569
291.54343,38.048759
295.54755,46.287682
284.62024,38.969501
284.89017,38.991505
286.0722,38.972229
286.94046,38.923927
286.94843,38.928219
287.55768,38.912231
291.69427,38.986462
291.70963,38.92136
294.91272,46.264839
294.4686,46.34129
298.70981,46.833031
281.63889,47.314121
288.91046,47.396709
292.71817,47.469891
292.86078,47.57457
292.19189,47.690102
292.19583,47.661518
292.26321,47.643478
291.76938,49.075165
295.95383,49.374859
296.82455,49.68491
288.66644,50.982529
289.52319,51.069191
295.71942,45.747559
296.77271,47.158539
298.74335,40.07214
291.6535,41.741772
295.00153,43.171341
292.11447,47.729462
291.14532,49.365318
288.91531,39.804981
290.18271,41.21664
282.71991,41.519379
299.06693,47.895191
297.70847,40.30759
281.64999,42.132061
293.02545,38.213261
295.08774,38.562061
292.1059,38.83622
291.93008,39.072079
295.72275,39.183449
295.3815,39.453732
296.17712,39.439419
296.52243,43.363369
296.23389,39.560089
293.87805,39.789089
297.77371,39.739441
295.82941,39.912182
295.31638,40.18652
288.81137,40.361938
289.96063,40.479839
283.78003,40.818779
288.92908,40.917622
299.64996,41.113209
297.67926,41.613731
286.88757,41.75547
297.55707,41.78577
287.08438,41.95406
293.2829,41.969261
286.45126,42.012489
297.58078,42.061459
290.98584,42.595551
291.0116,42.553822
291.19305,42.556541
291.46033,42.581261
291.49487,42.53331
291.03226,42.650471
291.3284,42.643028
291.49725,42.618191
296.05859,42.669567
286.94995,42.741459
295.69482,42.756962
291.68167,42.809319
291.68283,42.932812
281.88489,43.860657
295.01907,43.959839
299.20239,44.14175
298.20016,44.608501
299.53748,44.71151
300.63303,45.07666
284.41647,45.138889
293.16879,45.38773
296.43582,44.64156
294.49698,46.689758
291.31985,43.59547
298.15009,40.65617
285.16711,41.967079
297.62912,41.64151
299.67615,40.856491
293.34308,45.444969
300.95135,45.604118
296.06937,45.703098
297.28665,46.139839
293.2709,44.919102
289.77744,45.153191
291.93869,45.222198
290.40793,44.96394
294.94873,45.210251
296.81982,44.869434
287.71542,45.436329
296.82361,44.855309
301.16556,44.664108
294.86639,44.980991
290.87735,44.861591
290.64545,44.904202
296.78802,44.7696
291.49545,45.378941
300.18503,44.635578
299.25092,44.856091
287.89935,45.417488
292.32233,47.255112
294.56131,47.298092
289.64059,47.346439
294.64493,47.338921
292.75928,47.430401
296.08136,47.275814
298.13785,47.25856
287.09363,47.3713
288.78162,47.39735
295.94016,39.849072
298.89563,40.28949
295.53885,40.409279
298.89359,40.437752
283.56866,40.865761
296.42337,40.892471
298.52679,40.858391
282.21188,47.577
291.75497,47.549332
298.68832,47.513821
298.68832,47.513821
287.82239,47.690208
299.40509,47.620991
283.17575,47.401718
283.66428,47.40097
291.46838,47.4674
292.11115,47.452293
280.90179,47.526241
292.96835,40.954239
286.24023,41.022572
292.06931,41.042858
297.44507,41.010571
290.42435,41.183498
284.42633,47.737759
291.29425,47.944511
293.57895,48.00602
298.98932,48.077171
297.23099,48.223919
293.60757,48.658379
284.34103,47.55378
288.61859,47.557201
292.0274,47.509682
292.13193,47.56374
292.15488,47.562019
290.2196,41.246811
290.71783,41.247318
292.19037,41.31144
293.96423,41.318802
284.93216,41.45401
298.18619,48.685757
284.29269,48.704021
290.47623,49.20261
288.81409,49.35561
292.73511,49.330639
288.49582,47.640781
292.08099,47.613461
292.12277,47.646069
292.12784,47.614342
292.14102,47.62624
292.20523,47.6483
290.51993,41.46513
298.46213,41.5256
292.32611,41.671761
294.42145,41.8969
289.98419,41.918591
291.52393,41.94294
288.72406,49.466091
291.34402,49.577091
284.10953,49.733379
290.60349,49.99242
285.73474,50.124962
293.96844,50.178219
292.22083,47.635689
292.24588,47.63343
292.17847,47.750751
292.18378,47.722832
292.19623,47.76659
292.2276,47.746262
292.31165,47.72583
290.08203,42.071129
289.96942,42.138859
286.08136,42.30574
286.91888,42.306129
297.92798,42.310829
293.26727,42.42807
287.24051,42.573139
291.48068,50.47366
295.39795,50.539268
296.65671,50.68721
288.19321,50.921619
288.81714,51.592911
289.52121,51.57468
297.1684,47.821129
297.74243,47.891682
299.06802,47.920029
291.47424,48.026958
293.76025,48.145248
296.18787,42.57666
297.0069,42.597229
288.08237,42.636909
291.55719,42.694649
286.72119,42.778511
292.04956,42.870251
283.32138,42.939289
290.48471,51.72855
295.56934,38.726059
287.5589,38.88081
294.33698,39.29496
292.28278,48.256672
297.56628,48.288342
292.00674,48.306309
296.01974,43.23439
283.11157,43.346771
293.03891,43.384048
294.42719,43.38464
290.02124,43.402161
295.03894,43.477329
287.72198,43.596432
293.20059,39.664879
293.94141,39.642658
297.76138,39.854195
295.06955,39.953491
295.60205,40.175331
295.9964,45.461231
300.56625,45.42445
293.65582,45.511108
297.74451,48.693668
290.57559,48.785881
295.60391,48.718151
298.23053,48.794109
287.72198,43.596432
284.69919,43.681171
291.10947,43.635181
294.85776,43.677929
280.33868,43.706039
291.54568,43.789879
284.72949,43.864216
298.81052,40.540199
296.98615,40.67511
296.78223,40.835541
290.10568,41.13895
288.43362,41.358391
293.7041,45.892509
285.71143,45.920658
300.38046,45.973549
288.14877,46.196911
290.57971,49.18998
295.08365,49.170158
291.67062,43.814461
300.95416,43.991718
289.4827,44.17889
294.57861,44.21526
300.58768,44.681862
282.90985,41.502739
288.81357,41.555119
283.24283,42.028561
288.77316,42.137081
291.2955,42.44994
288.08368,42.676392
292.9418,46.193691
294.08633,46.131641
297.27579,46.132751
287.9549,46.298271
292.16595,46.227631
293.76086,46.231201
297.16284,46.27631
292.54663,49.543373
295.14056,49.55706
286.47849,49.64114
292.65387,49.644138
291.88229,49.748161
291.88229,49.748161
284.19217,44.762112
289.29507,44.71656
294.13348,44.71735
289.48599,44.886089
285.94116,44.994148
293.7084,43.08815
291.19321,43.475128
282.90509,43.871769
295.49759,43.909611
289.64142,44.224751
286.80914,46.390411
289.24158,46.359711
292.64063,46.388039
289.7356,49.859787
296.97861,49.817329
297.04431,49.9702
286.56653,50.08947
294.45728,50.03027
287.04742,44.987968
287.33807,44.918709
287.33807,44.918709
289.86804,44.96003
296.42264,44.976181
287.10013,45.00631
289.75296,45.00629
286.86218,45.151569
287.89438,45.606468
294.77216,46.377731
295.39212,46.329639
291.97656,46.414631
291.98297,46.486462
292.05267,46.43021
291.9935,46.516071
294.47092,46.592979
294.21954,50.260738
295.80801,50.227188
293.5318,50.311291
294.07483,50.39724
286.409,50.41811
289.09659,50.427181
296.14963,50.46661
290.36932,45.009258
293.064,45.03421
296.79715,45.027962
285.66858,45.45433
290.3038,45.443291
293.66754,45.498451
298.90518,45.61084
283.77472,45.910831
294.48926,46.140121
295.90207,46.116138
291.28595,46.920551
298.15732,47.29166
294.7959,46.521626
282.509,46.634441
289.91638,46.677559
294.85934,46.635689
294.94775,46.671951
295.06592,46.686432
299.0531,46.620392
296.6366,51.22134
287.71039,51.317638
291.09753,51.310925
299.53513,45.44186
291.26102,45.63747
291.07208,45.879307
294.00723,45.953941
291.84842,46.339661
292.71887,47.47094
287.14548,47.686989
292.15829,47.67271
290.87155,47.753368
285.24338,47.812592
293.77362,50.12447
296.14072,50.279949
295.16165,46.750637
295.17673,46.721409
295.29987,46.739471
295.30023,46.797009
288.6127,51.770439
290.37881,37.481419
291.38812,37.990219
291.42249,38.535229
288.10904,38.652012
292.2626,46.571239
290.15576,46.631199
294.54276,46.669083
282.47763,46.754169
283.13617,46.788219
295.24326,46.794891
296.37497,46.806492
294.92795,50.662369
299.42685,46.70015
286.83789,46.830837
295.15332,46.828011
295.30353,46.80574
293.19342,46.91655
291.49051,39.04866
291.40619,39.184292
294.93173,39.36182
293.22186,39.430443
290.37891,39.694
288.97824,39.750259
289.16815,39.829182
296.23184,46.909012
293.50534,47.018719
293.56528,47.09362
294.46457,47.045441
288.39456,47.264351
290.93597,47.29073
298.74921,46.973351
297.18875,47.093819
294.16489,47.176281
297.00977,47.121021
